"","P1","R1","F1","probability 1","prob ratio 1","P0","R0","F0","probability 0","prob ratio 0","seed"
"36",0.5,0.107142857142857,0.176470588235294,0.466666666666667,1.07142857142857,0.537037037037037,0.90625,0.674418604651163,0.533333333333333,1.00694444444444,35
"37",0.571428571428571,0.2,0.296296296296296,0.333333333333333,1.71428571428571,0.69811320754717,0.925,0.795698924731183,0.666666666666667,1.04716981132075,36
"38",0.857142857142857,0.272727272727273,0.413793103448276,0.366666666666667,2.33766233766234,0.69811320754717,0.973684210526316,0.813186813186813,0.633333333333333,1.10228401191658,37
"39",0.75,0.2,0.315789473684211,0.5,1.5,0.538461538461538,0.933333333333333,0.682926829268293,0.5,1.07692307692308,38
"40",0.5,0.208333333333333,0.294117647058824,0.4,1.25,0.62,0.861111111111111,0.72093023255814,0.6,1.03333333333333,39
"41",0.5,0.2,0.285714285714286,0.416666666666667,1.2,0.6,0.857142857142857,0.705882352941176,0.583333333333333,1.02857142857143,40
"42",0.387755102040816,0.863636363636364,0.535211267605634,0.366666666666667,1.05751391465677,0.727272727272727,0.210526315789474,0.326530612244898,0.633333333333333,1.14832535885167,41
"43",0.583333333333333,0.269230769230769,0.368421052631579,0.433333333333333,1.34615384615385,0.604166666666667,0.852941176470588,0.707317073170732,0.566666666666667,1.06617647058824,42
"44",0.7,0.28,0.4,0.416666666666667,1.68,0.64,0.914285714285714,0.752941176470588,0.583333333333333,1.09714285714286,43
"45",0.444444444444444,0.16,0.235294117647059,0.416666666666667,1.06666666666667,0.588235294117647,0.857142857142857,0.697674418604651,0.583333333333333,1.00840336134454,44
"46",0.75,0.130434782608696,0.222222222222222,0.383333333333333,1.95652173913043,0.642857142857143,0.972972972972973,0.774193548387097,0.616666666666667,1.04247104247104,45
"47",0.571428571428571,0.181818181818182,0.275862068965517,0.366666666666667,1.55844155844156,0.660377358490566,0.921052631578947,0.769230769230769,0.633333333333333,1.04270109235353,46
"48",0.545454545454545,0.230769230769231,0.324324324324324,0.433333333333333,1.25874125874126,0.591836734693878,0.852941176470588,0.698795180722891,0.566666666666667,1.04441776710684,47
"49",0.727272727272727,0.285714285714286,0.41025641025641,0.466666666666667,1.55844155844156,0.591836734693878,0.90625,0.716049382716049,0.533333333333333,1.10969387755102,48
"50",0.636363636363636,0.259259259259259,0.368421052631579,0.45,1.41414141414141,0.591836734693878,0.878787878787879,0.707317073170732,0.55,1.0760667903525,49
"51",0.777777777777778,0.225806451612903,0.35,0.516666666666667,1.50537634408602,0.529411764705882,0.931034482758621,0.675,0.483333333333333,1.09533468559838,50
"52",0.576923076923077,0.9375,0.714285714285714,0.533333333333333,1.08173076923077,0.75,0.214285714285714,0.333333333333333,0.466666666666667,1.60714285714286,51
"53",0.857142857142857,0.230769230769231,0.363636363636364,0.433333333333333,1.97802197802198,0.622641509433962,0.970588235294118,0.758620689655172,0.566666666666667,1.09877913429523,52
"54",0.75,0.25,0.375,0.4,1.875,0.653846153846154,0.944444444444444,0.772727272727273,0.6,1.08974358974359,53
"55",0.5,0.15,0.230769230769231,0.333333333333333,1.5,0.685185185185185,0.925,0.787234042553192,0.666666666666667,1.02777777777778,54
"56",0.5,0.1,0.166666666666667,0.5,1,0.5,0.9,0.642857142857143,0.5,1,55
"57",0.714285714285714,0.32258064516129,0.444444444444444,0.516666666666667,1.38248847926267,0.543478260869565,0.862068965517241,0.666666666666667,0.483333333333333,1.12443778110945,56
"58",1,0.230769230769231,0.375,0.433333333333333,2.30769230769231,0.62962962962963,1,0.772727272727273,0.566666666666667,1.11111111111111,57
"59",0.346938775510204,0.85,0.492753623188406,0.333333333333333,1.04081632653061,0.727272727272727,0.2,0.313725490196078,0.666666666666667,1.09090909090909,58
"60",0.416666666666667,0.909090909090909,0.571428571428572,0.366666666666667,1.13636363636364,0.833333333333333,0.263157894736842,0.4,0.633333333333333,1.31578947368421,59
"61",0.423076923076923,1,0.594594594594595,0.366666666666667,1.15384615384615,1,0.210526315789474,0.347826086956522,0.633333333333333,1.57894736842105,60
"62",0.769230769230769,0.333333333333333,0.465116279069767,0.5,1.53846153846154,0.574468085106383,0.9,0.701298701298701,0.5,1.14893617021277,61
"63",0.363636363636364,0.210526315789474,0.266666666666667,0.316666666666667,1.14832535885167,0.693877551020408,0.829268292682927,0.755555555555556,0.683333333333333,1.01543056246889,62
"64",0.403846153846154,0.954545454545455,0.567567567567568,0.366666666666667,1.1013986013986,0.875,0.184210526315789,0.304347826086957,0.633333333333333,1.38157894736842,63
"65",0.75,0.3,0.428571428571428,0.5,1.5,0.5625,0.9,0.692307692307692,0.5,1.125,64
"66",0.407407407407407,0.956521739130435,0.571428571428571,0.383333333333333,1.06280193236715,0.833333333333333,0.135135135135135,0.232558139534884,0.616666666666667,1.35135135135135,65
"67",0.625,0.294117647058824,0.4,0.283333333333333,2.20588235294118,0.769230769230769,0.930232558139535,0.842105263157895,0.716666666666667,1.07334525939177,66
"68",0.431372549019608,0.916666666666667,0.586666666666667,0.4,1.07843137254902,0.777777777777778,0.194444444444444,0.311111111111111,0.6,1.2962962962963,67
"69",0.75,0.346153846153846,0.473684210526316,0.433333333333333,1.73076923076923,0.645833333333333,0.911764705882353,0.75609756097561,0.566666666666667,1.13970588235294,68
"70",0.555555555555556,0.238095238095238,0.333333333333333,0.35,1.58730158730159,0.686274509803922,0.897435897435897,0.777777777777778,0.65,1.05580693815988,69
"71",0.692307692307692,0.310344827586207,0.428571428571429,0.483333333333333,1.43236074270557,0.574468085106383,0.870967741935484,0.692307692307693,0.516666666666667,1.11187371310913,70
"72",0.375,0.157894736842105,0.222222222222222,0.316666666666667,1.18421052631579,0.692307692307692,0.878048780487805,0.774193548387097,0.683333333333333,1.01313320825516,71
"73",0.6,0.285714285714286,0.387096774193548,0.35,1.71428571428571,0.7,0.897435897435897,0.786516853932584,0.65,1.07692307692308,72
"74",0.8,0.153846153846154,0.258064516129032,0.433333333333333,1.84615384615385,0.6,0.970588235294118,0.741573033707865,0.566666666666667,1.05882352941176,73
"75",0.555555555555556,0.238095238095238,0.333333333333333,0.35,1.58730158730159,0.686274509803922,0.897435897435897,0.777777777777778,0.65,1.05580693815988,74
"76",0.727272727272727,0.296296296296296,0.421052631578947,0.45,1.61616161616162,0.612244897959184,0.909090909090909,0.731707317073171,0.55,1.11317254174397,75
"77",0.636363636363636,0.21875,0.325581395348837,0.533333333333333,1.19318181818182,0.489795918367347,0.857142857142857,0.623376623376623,0.466666666666667,1.04956268221574,76
"78",0.8,0.173913043478261,0.285714285714286,0.383333333333333,2.08695652173913,0.654545454545455,0.972972972972973,0.782608695652174,0.616666666666667,1.06142506142506,77
"79",1,0.111111111111111,0.2,0.45,2.22222222222222,0.578947368421053,1,0.733333333333333,0.55,1.05263157894737,78
"80",0.714285714285714,0.4,0.512820512820513,0.416666666666667,1.71428571428571,0.673913043478261,0.885714285714286,0.765432098765432,0.583333333333333,1.15527950310559,79
"81",0.666666666666667,0.25,0.363636363636364,0.4,1.66666666666667,0.647058823529412,0.916666666666667,0.758620689655172,0.6,1.07843137254902,80
"82",0.727272727272727,0.275862068965517,0.4,0.483333333333333,1.50470219435737,0.571428571428571,0.903225806451613,0.7,0.516666666666667,1.10599078341014,81
"83",0.625,0.384615384615385,0.476190476190476,0.433333333333333,1.44230769230769,0.636363636363636,0.823529411764706,0.717948717948718,0.566666666666667,1.12299465240642,82
"84",0.833333333333333,0.208333333333333,0.333333333333333,0.4,2.08333333333333,0.648148148148148,0.972222222222222,0.777777777777778,0.6,1.08024691358025,83
"85",0.666666666666667,0.166666666666667,0.266666666666667,0.4,1.66666666666667,0.62962962962963,0.944444444444444,0.755555555555556,0.6,1.04938271604938,84
"86",0.8,0.148148148148148,0.25,0.45,1.77777777777778,0.581818181818182,0.96969696969697,0.727272727272727,0.55,1.05785123966942,85
"87",0.647058823529412,0.407407407407407,0.5,0.45,1.43790849673203,0.627906976744186,0.818181818181818,0.710526315789474,0.55,1.14164904862579,86
"88",0.5625,0.346153846153846,0.428571428571429,0.433333333333333,1.29807692307692,0.613636363636364,0.794117647058823,0.692307692307692,0.566666666666667,1.08288770053476,87
"89",0.418181818181818,0.958333333333333,0.582278481012658,0.4,1.04545454545455,0.8,0.111111111111111,0.195121951219512,0.6,1.33333333333333,88
"90",0.833333333333333,0.37037037037037,0.512820512820513,0.45,1.85185185185185,0.645833333333333,0.939393939393939,0.765432098765432,0.55,1.17424242424242,89
"91",0.352941176470588,0.818181818181818,0.493150684931507,0.366666666666667,0.962566844919786,0.555555555555556,0.131578947368421,0.212765957446809,0.633333333333333,0.87719298245614,90
"92",0.571428571428571,0.363636363636364,0.444444444444444,0.366666666666667,1.55844155844156,0.695652173913043,0.842105263157895,0.761904761904762,0.633333333333333,1.09839816933638,91
"93",0.5,0.136363636363636,0.214285714285714,0.366666666666667,1.36363636363636,0.648148148148148,0.921052631578947,0.760869565217391,0.633333333333333,1.0233918128655,92
"94",0.636363636363636,0.28,0.388888888888889,0.416666666666667,1.52727272727273,0.63265306122449,0.885714285714286,0.738095238095238,0.583333333333333,1.08454810495627,93
"95",0.5,0.217391304347826,0.303030303030303,0.383333333333333,1.30434782608696,0.64,0.864864864864865,0.735632183908046,0.616666666666667,1.03783783783784,94
"96",0.666666666666667,0.421052631578947,0.516129032258065,0.316666666666667,2.10526315789474,0.770833333333333,0.902439024390244,0.831460674157303,0.683333333333333,1.1280487804878,95
"97",0.6,0.214285714285714,0.315789473684211,0.466666666666667,1.28571428571429,0.56,0.875,0.682926829268293,0.533333333333333,1.05,96
"98",0.6,0.272727272727273,0.375,0.366666666666667,1.63636363636364,0.68,0.894736842105263,0.772727272727273,0.633333333333333,1.07368421052632,97
"99",0.355555555555556,0.761904761904762,0.484848484848485,0.35,1.01587301587302,0.666666666666667,0.256410256410256,0.37037037037037,0.65,1.02564102564103,98
"100",0.666666666666667,0.214285714285714,0.324324324324324,0.466666666666667,1.42857142857143,0.568627450980392,0.90625,0.698795180722891,0.533333333333333,1.06617647058824,99
"101",0.469387755102041,0.884615384615385,0.613333333333333,0.433333333333333,1.08320251177394,0.727272727272727,0.235294117647059,0.355555555555556,0.566666666666667,1.28342245989305,100
"102",0.25,0.0526315789473684,0.0869565217391304,0.316666666666667,0.789473684210526,0.678571428571429,0.926829268292683,0.783505154639175,0.683333333333333,0.993031358885017,101
"103",0.48,0.923076923076923,0.631578947368421,0.433333333333333,1.10769230769231,0.8,0.235294117647059,0.363636363636364,0.566666666666667,1.41176470588235,102
"104",0.571428571428571,0.133333333333333,0.216216216216216,0.5,1.14285714285714,0.509433962264151,0.9,0.650602409638554,0.5,1.0188679245283,103
"105",0.423076923076923,0.916666666666667,0.578947368421053,0.4,1.05769230769231,0.75,0.166666666666667,0.272727272727273,0.6,1.25,104
"106",0.555555555555556,0.172413793103448,0.263157894736842,0.483333333333333,1.14942528735632,0.529411764705882,0.870967741935484,0.658536585365854,0.516666666666667,1.0246679316888,105
"107",0.588235294117647,0.37037037037037,0.454545454545455,0.45,1.30718954248366,0.604651162790698,0.787878787878788,0.684210526315789,0.55,1.09936575052854,106
"108",0.636363636363636,0.291666666666667,0.4,0.4,1.59090909090909,0.653061224489796,0.888888888888889,0.752941176470588,0.6,1.08843537414966,107
"109",0.6875,0.392857142857143,0.5,0.466666666666667,1.47321428571429,0.613636363636364,0.84375,0.710526315789474,0.533333333333333,1.15056818181818,108
"110",0.75,0.24,0.363636363636364,0.416666666666667,1.8,0.634615384615385,0.942857142857143,0.758620689655172,0.583333333333333,1.08791208791209,109
"111",0.666666666666667,0.24,0.352941176470588,0.416666666666667,1.6,0.627450980392157,0.914285714285714,0.744186046511628,0.583333333333333,1.07563025210084,110
"112",0.422222222222222,0.791666666666667,0.550724637681159,0.4,1.05555555555556,0.666666666666667,0.277777777777778,0.392156862745098,0.6,1.11111111111111,111
"113",0.8,0.275862068965517,0.41025641025641,0.483333333333333,1.6551724137931,0.58,0.935483870967742,0.716049382716049,0.516666666666667,1.12258064516129,112
"114",0.428571428571429,0.782608695652174,0.553846153846154,0.383333333333333,1.11801242236025,0.722222222222222,0.351351351351351,0.472727272727273,0.616666666666667,1.17117117117117,113
"115",0.7,0.241379310344828,0.358974358974359,0.483333333333333,1.44827586206897,0.56,0.903225806451613,0.691358024691358,0.516666666666667,1.08387096774194,114
"116",0.555555555555556,0.416666666666667,0.476190476190476,0.4,1.38888888888889,0.666666666666667,0.777777777777778,0.717948717948718,0.6,1.11111111111111,115
"117",0.6,0.36,0.45,0.416666666666667,1.44,0.644444444444444,0.828571428571429,0.725,0.583333333333333,1.1047619047619,116
"118",0.666666666666667,0.24,0.352941176470588,0.416666666666667,1.6,0.627450980392157,0.914285714285714,0.744186046511628,0.583333333333333,1.07563025210084,117
"119",0.666666666666667,0.08,0.142857142857143,0.416666666666667,1.6,0.596491228070175,0.971428571428571,0.739130434782609,0.583333333333333,1.02255639097744,118
"120",0.545454545454545,0.260869565217391,0.352941176470588,0.383333333333333,1.42292490118577,0.653061224489796,0.864864864864865,0.744186046511628,0.616666666666667,1.05901820187534,119
"121",0.5,0.272727272727273,0.352941176470588,0.366666666666667,1.36363636363636,0.666666666666667,0.842105263157895,0.744186046511628,0.633333333333333,1.05263157894737,120
"122",0.369565217391304,0.80952380952381,0.507462686567164,0.35,1.05590062111801,0.714285714285714,0.256410256410256,0.377358490566038,0.65,1.0989010989011,121
"123",0.5,0.136363636363636,0.214285714285714,0.366666666666667,1.36363636363636,0.648148148148148,0.921052631578947,0.760869565217391,0.633333333333333,1.0233918128655,122
"124",0.615384615384615,0.347826086956522,0.444444444444444,0.383333333333333,1.60535117056856,0.680851063829787,0.864864864864865,0.761904761904762,0.616666666666667,1.10408280621047,123
"125",1,0.111111111111111,0.2,0.45,2.22222222222222,0.578947368421053,1,0.733333333333333,0.55,1.05263157894737,124
"126",0.636363636363636,0.304347826086957,0.411764705882353,0.383333333333333,1.6600790513834,0.673469387755102,0.891891891891892,0.767441860465116,0.616666666666667,1.09211252068395,125
"127",0.8,0.347826086956522,0.484848484848485,0.383333333333333,2.08695652173913,0.7,0.945945945945946,0.804597701149425,0.616666666666667,1.13513513513514,126
"128",0.714285714285714,0.357142857142857,0.476190476190476,0.466666666666667,1.53061224489796,0.608695652173913,0.875,0.717948717948718,0.533333333333333,1.14130434782609,127
"129",0.6,0.230769230769231,0.333333333333333,0.433333333333333,1.38461538461538,0.6,0.882352941176471,0.714285714285714,0.566666666666667,1.05882352941176,128
"130",0.666666666666667,0.0909090909090909,0.16,0.366666666666667,1.81818181818182,0.649122807017544,0.973684210526316,0.778947368421053,0.633333333333333,1.02493074792244,129
"131",0.8,0.181818181818182,0.296296296296296,0.366666666666667,2.18181818181818,0.672727272727273,0.973684210526316,0.795698924731183,0.633333333333333,1.0622009569378,130
"132",0.75,0.214285714285714,0.333333333333333,0.466666666666667,1.60714285714286,0.576923076923077,0.9375,0.714285714285714,0.533333333333333,1.08173076923077,131
"133",0.8,0.166666666666667,0.275862068965517,0.4,2,0.636363636363636,0.972222222222222,0.769230769230769,0.6,1.06060606060606,132
"134",0.5,0.0833333333333333,0.142857142857143,0.4,1.25,0.607142857142857,0.944444444444444,0.739130434782609,0.6,1.01190476190476,133
"135",0.666666666666667,0.384615384615385,0.48780487804878,0.433333333333333,1.53846153846154,0.644444444444444,0.852941176470588,0.734177215189873,0.566666666666667,1.13725490196078,134
"136",0.25,0.0476190476190476,0.08,0.35,0.714285714285714,0.642857142857143,0.923076923076923,0.757894736842105,0.65,0.989010989010989,135
"137",0.888888888888889,0.333333333333333,0.484848484848485,0.4,2.22222222222222,0.686274509803922,0.972222222222222,0.804597701149425,0.6,1.1437908496732,136
"138",0.777777777777778,0.304347826086957,0.4375,0.383333333333333,2.02898550724638,0.686274509803922,0.945945945945946,0.795454545454546,0.616666666666667,1.11287758346582,137
"139",0.714285714285714,0.37037037037037,0.48780487804878,0.45,1.58730158730159,0.630434782608696,0.878787878787879,0.734177215189873,0.55,1.14624505928854,138
"140",0.777777777777778,0.225806451612903,0.35,0.516666666666667,1.50537634408602,0.529411764705882,0.931034482758621,0.675,0.483333333333333,1.09533468559838,139
"141",0.461538461538462,0.3,0.363636363636364,0.333333333333333,1.38461538461538,0.702127659574468,0.825,0.758620689655172,0.666666666666667,1.0531914893617,140
"142",0.454545454545455,0.178571428571429,0.256410256410256,0.466666666666667,0.974025974025974,0.530612244897959,0.8125,0.641975308641975,0.533333333333333,0.994897959183674,141
"143",0.428571428571429,0.15,0.222222222222222,0.333333333333333,1.28571428571429,0.679245283018868,0.9,0.774193548387097,0.666666666666667,1.0188679245283,142
"144",0.75,0.130434782608696,0.222222222222222,0.383333333333333,1.95652173913043,0.642857142857143,0.972972972972973,0.774193548387097,0.616666666666667,1.04247104247104,143
"145",0.6,0.321428571428571,0.418604651162791,0.466666666666667,1.28571428571429,0.577777777777778,0.8125,0.675324675324675,0.533333333333333,1.08333333333333,144
"146",0.333333333333333,0.0454545454545455,0.08,0.366666666666667,0.909090909090909,0.631578947368421,0.947368421052632,0.757894736842105,0.633333333333333,0.997229916897507,145
"147",0.4,0.166666666666667,0.235294117647059,0.4,1,0.6,0.833333333333333,0.697674418604651,0.6,1,146
"148",0.636363636363636,0.269230769230769,0.378378378378378,0.433333333333333,1.46853146853147,0.612244897959184,0.882352941176471,0.72289156626506,0.566666666666667,1.08043217286915,147
"149",0.666666666666667,0.16,0.258064516129032,0.416666666666667,1.6,0.611111111111111,0.942857142857143,0.741573033707865,0.583333333333333,1.04761904761905,148
"150",0.666666666666667,0.16,0.258064516129032,0.416666666666667,1.6,0.611111111111111,0.942857142857143,0.741573033707865,0.583333333333333,1.04761904761905,149
"151",0.75,0.24,0.363636363636364,0.416666666666667,1.8,0.634615384615385,0.942857142857143,0.758620689655172,0.583333333333333,1.08791208791209,150
"152",0.625,0.172413793103448,0.27027027027027,0.483333333333333,1.29310344827586,0.538461538461538,0.903225806451613,0.674698795180723,0.516666666666667,1.04218362282878,151
"153",0.5,0.181818181818182,0.266666666666667,0.366666666666667,1.36363636363636,0.653846153846154,0.894736842105263,0.755555555555556,0.633333333333333,1.03238866396761,152
"154",0.75,0.25,0.375,0.4,1.875,0.653846153846154,0.944444444444444,0.772727272727273,0.6,1.08974358974359,153
"155",0.4375,0.28,0.341463414634146,0.416666666666667,1.05,0.590909090909091,0.742857142857143,0.658227848101266,0.583333333333333,1.01298701298701,154
"156",0.636363636363636,0.318181818181818,0.424242424242424,0.366666666666667,1.73553719008264,0.693877551020408,0.894736842105263,0.781609195402299,0.633333333333333,1.09559613319012,155
"157",0.692307692307692,0.333333333333333,0.45,0.45,1.53846153846154,0.617021276595745,0.878787878787879,0.725,0.55,1.12185686653772,156
"158",0.636363636363636,0.291666666666667,0.4,0.4,1.59090909090909,0.653061224489796,0.888888888888889,0.752941176470588,0.6,1.08843537414966,157
"159",0.5,0.227272727272727,0.3125,0.366666666666667,1.36363636363636,0.66,0.868421052631579,0.75,0.633333333333333,1.04210526315789,158
"160",0.666666666666667,0.137931034482759,0.228571428571429,0.483333333333333,1.37931034482759,0.537037037037037,0.935483870967742,0.682352941176471,0.516666666666667,1.03942652329749,159
"161",0.733333333333333,0.354838709677419,0.478260869565217,0.516666666666667,1.41935483870968,0.555555555555556,0.862068965517241,0.675675675675676,0.483333333333333,1.14942528735632,160
"162",0.631578947368421,0.413793103448276,0.5,0.483333333333333,1.30671506352087,0.585365853658537,0.774193548387097,0.666666666666667,0.516666666666667,1.13296616837136,161
"163",0.875,0.291666666666667,0.4375,0.4,2.1875,0.673076923076923,0.972222222222222,0.795454545454546,0.6,1.12179487179487,162
"164",0.5,0.1,0.166666666666667,0.333333333333333,1.5,0.678571428571429,0.95,0.791666666666667,0.666666666666667,1.01785714285714,163
"165",0.5,0.0740740740740741,0.129032258064516,0.45,1.11111111111111,0.553571428571429,0.939393939393939,0.696629213483146,0.55,1.00649350649351,164
"166",0.666666666666667,0.125,0.210526315789474,0.533333333333333,1.25,0.481481481481481,0.928571428571429,0.634146341463415,0.466666666666667,1.03174603174603,165
"167",0.75,0.103448275862069,0.181818181818182,0.483333333333333,1.55172413793103,0.535714285714286,0.967741935483871,0.689655172413793,0.516666666666667,1.036866359447,166
"168",0.75,0.25,0.375,0.4,1.875,0.653846153846154,0.944444444444444,0.772727272727273,0.6,1.08974358974359,167
"169",0.5,0.117647058823529,0.19047619047619,0.283333333333333,1.76470588235294,0.732142857142857,0.953488372093023,0.828282828282828,0.716666666666667,1.02159468438538,168
"170",0.454545454545455,0.217391304347826,0.294117647058824,0.383333333333333,1.18577075098814,0.63265306122449,0.837837837837838,0.72093023255814,0.616666666666667,1.02592388306674,169
"171",0.41304347826087,0.863636363636364,0.558823529411765,0.366666666666667,1.12648221343874,0.785714285714286,0.289473684210526,0.423076923076923,0.633333333333333,1.2406015037594,170
"172",0.448979591836735,0.88,0.594594594594595,0.416666666666667,1.07755102040816,0.727272727272727,0.228571428571429,0.347826086956522,0.583333333333333,1.24675324675325,171
"173",0.44,0.814814814814815,0.571428571428571,0.45,0.977777777777778,0.5,0.151515151515152,0.232558139534884,0.55,0.909090909090909,172
"174",0.666666666666667,0.260869565217391,0.375,0.383333333333333,1.73913043478261,0.666666666666667,0.918918918918919,0.772727272727273,0.616666666666667,1.08108108108108,173
"175",0.555555555555556,0.208333333333333,0.303030303030303,0.4,1.38888888888889,0.627450980392157,0.888888888888889,0.735632183908046,0.6,1.04575163398693,174
"176",0.75,0.214285714285714,0.333333333333333,0.466666666666667,1.60714285714286,0.576923076923077,0.9375,0.714285714285714,0.533333333333333,1.08173076923077,175
"177",0.764705882352941,0.481481481481481,0.590909090909091,0.45,1.69934640522876,0.674418604651163,0.878787878787879,0.763157894736842,0.55,1.2262156448203,176
"178",0.75,0.387096774193548,0.51063829787234,0.516666666666667,1.45161290322581,0.568181818181818,0.862068965517241,0.684931506849315,0.483333333333333,1.17554858934169,177
"179",0.333333333333333,0.0909090909090909,0.142857142857143,0.366666666666667,0.909090909090909,0.62962962962963,0.894736842105263,0.739130434782609,0.633333333333333,0.994152046783626,178
"180",0.714285714285714,0.2,0.3125,0.416666666666667,1.71428571428571,0.622641509433962,0.942857142857143,0.75,0.583333333333333,1.06738544474394,179
